"threshold","tpr","fpr","model"
0.999999640862866,0.349344978165939,0,"Model 1: Full main-effects"
0.999999664567713,0.344978165938865,0,"Model 1: Full main-effects"
0.999999685821895,0.34061135371179,0,"Model 1: Full main-effects"
0.999999695062305,0.336244541484716,0,"Model 1: Full main-effects"
0.999999695528171,0.331877729257642,0,"Model 1: Full main-effects"
0.999999737478686,0.327510917030568,0,"Model 1: Full main-effects"
0.999999738029692,0.323144104803493,0,"Model 1: Full main-effects"
0.999999740330147,0.318777292576419,0,"Model 1: Full main-effects"
0.999999742570464,0.314410480349345,0,"Model 1: Full main-effects"
0.999999750541024,0.310043668122271,0,"Model 1: Full main-effects"
0.9999997906946,0.305676855895196,0,"Model 1: Full main-effects"
0.999999809587636,0.301310043668122,0,"Model 1: Full main-effects"
0.999999836377785,0.296943231441048,0,"Model 1: Full main-effects"
0.999999846050085,0.292576419213974,0,"Model 1: Full main-effects"
0.999999850252532,0.2882096069869,0,"Model 1: Full main-effects"
0.999999851991338,0.283842794759825,0,"Model 1: Full main-effects"
0.999999860526331,0.279475982532751,0,"Model 1: Full main-effects"
0.999999871698816,0.275109170305677,0,"Model 1: Full main-effects"
0.999999880453529,0.270742358078603,0,"Model 1: Full main-effects"
0.99999988408466,0.266375545851528,0,"Model 1: Full main-effects"
0.999999893019001,0.262008733624454,0,"Model 1: Full main-effects"
0.999999894943895,0.25764192139738,0,"Model 1: Full main-effects"
0.999999895271862,0.253275109170306,0,"Model 1: Full main-effects"
0.999999898746323,0.248908296943231,0,"Model 1: Full main-effects"
0.999999908387838,0.244541484716157,0,"Model 1: Full main-effects"
0.999999919091382,0.240174672489083,0,"Model 1: Full main-effects"
0.999999926789895,0.235807860262009,0,"Model 1: Full main-effects"
0.999999928752742,0.231441048034935,0,"Model 1: Full main-effects"
0.999999952729216,0.22707423580786,0,"Model 1: Full main-effects"
0.999999954266637,0.222707423580786,0,"Model 1: Full main-effects"
0.999999955805491,0.218340611353712,0,"Model 1: Full main-effects"
0.999999958794284,0.213973799126638,0,"Model 1: Full main-effects"
0.999999959202244,0.209606986899563,0,"Model 1: Full main-effects"
0.999999959380416,0.205240174672489,0,"Model 1: Full main-effects"
0.99999996127159,0.200873362445415,0,"Model 1: Full main-effects"
0.999999961344386,0.196506550218341,0,"Model 1: Full main-effects"
0.99999996253865,0.192139737991266,0,"Model 1: Full main-effects"
0.999999965644161,0.187772925764192,0,"Model 1: Full main-effects"
0.999999969511483,0.183406113537118,0,"Model 1: Full main-effects"
0.999999969657303,0.179039301310044,0,"Model 1: Full main-effects"
0.999999971492608,0.174672489082969,0,"Model 1: Full main-effects"
0.999999971761468,0.170305676855895,0,"Model 1: Full main-effects"
0.999999974573743,0.165938864628821,0,"Model 1: Full main-effects"
0.999999974595133,0.161572052401747,0,"Model 1: Full main-effects"
0.999999976710875,0.157205240174672,0,"Model 1: Full main-effects"
0.999999977622431,0.152838427947598,0,"Model 1: Full main-effects"
0.99999997932021,0.148471615720524,0,"Model 1: Full main-effects"
0.99999997945311,0.14410480349345,0,"Model 1: Full main-effects"
0.999999979585544,0.139737991266376,0,"Model 1: Full main-effects"
0.999999981310478,0.135371179039301,0,"Model 1: Full main-effects"
0.999999981576954,0.131004366812227,0,"Model 1: Full main-effects"
0.999999981835689,0.126637554585153,0,"Model 1: Full main-effects"
0.999999982106338,0.122270742358079,0,"Model 1: Full main-effects"
0.999999983102432,0.117903930131004,0,"Model 1: Full main-effects"
0.999999983796829,0.11353711790393,0,"Model 1: Full main-effects"
0.999999985162925,0.109170305676856,0,"Model 1: Full main-effects"
0.999999989053003,0.104803493449782,0,"Model 1: Full main-effects"
0.999999989377551,0.100436681222707,0,"Model 1: Full main-effects"
0.999999989558944,0.0960698689956332,0,"Model 1: Full main-effects"
0.999999990646859,0.091703056768559,0,"Model 1: Full main-effects"
0.999999990955209,0.0873362445414847,0,"Model 1: Full main-effects"
0.99999999210711,0.0829694323144105,0,"Model 1: Full main-effects"
0.999999992119051,0.0786026200873362,0,"Model 1: Full main-effects"
0.999999992963581,0.074235807860262,0,"Model 1: Full main-effects"
0.999999994305997,0.0698689956331878,0,"Model 1: Full main-effects"
0.999999994890827,0.0655021834061135,0,"Model 1: Full main-effects"
0.99999999506617,0.0611353711790393,0,"Model 1: Full main-effects"
0.99999999623513,0.0567685589519651,0,"Model 1: Full main-effects"
0.999999996409899,0.0524017467248908,0,"Model 1: Full main-effects"
0.999999996691229,0.0480349344978166,0,"Model 1: Full main-effects"
0.999999997196122,0.0436681222707424,0,"Model 1: Full main-effects"
0.999999999399511,0.0393013100436681,0,"Model 1: Full main-effects"
0.999999999543238,0.0349344978165939,0,"Model 1: Full main-effects"
0.999999999565215,0.0305676855895196,0,"Model 1: Full main-effects"
0.999999999600664,0.0262008733624454,0,"Model 1: Full main-effects"
0.999999999648017,0.0218340611353712,0,"Model 1: Full main-effects"
0.999999999670707,0.0174672489082969,0,"Model 1: Full main-effects"
0.999999999729572,0.0131004366812227,0,"Model 1: Full main-effects"
0.999999999829827,0.00873362445414847,0,"Model 1: Full main-effects"
0.999999999854551,0.00436681222707424,0,"Model 1: Full main-effects"
1,0,0,"Model 1: Full main-effects"
0,1,1,"Model 2: Stepwise main-effects"
1.0445844832814e-06,1,1,"Model 2: Stepwise main-effects"
1.28963337844228e-06,1,0.9957805907173,"Model 2: Stepwise main-effects"
1.67892472919295e-06,1,0.991561181434599,"Model 2: Stepwise main-effects"
2.15371165748825e-06,1,0.987341772151899,"Model 2: Stepwise main-effects"
2.20315463361776e-06,1,0.983122362869198,"Model 2: Stepwise main-effects"
2.21066590917664e-06,1,0.978902953586498,"Model 2: Stepwise main-effects"
2.44234401828415e-06,1,0.974683544303797,"Model 2: Stepwise main-effects"
2.560010250803e-06,1,0.970464135021097,"Model 2: Stepwise main-effects"
2.59790349589164e-06,1,0.966244725738397,"Model 2: Stepwise main-effects"
2.71832949166538e-06,1,0.962025316455696,"Model 2: Stepwise main-effects"
2.85535897681336e-06,1,0.957805907172996,"Model 2: Stepwise main-effects"
2.88743245852691e-06,1,0.953586497890295,"Model 2: Stepwise main-effects"
2.9221882719123e-06,1,0.949367088607595,"Model 2: Stepwise main-effects"
3.23080485464886e-06,1,0.945147679324895,"Model 2: Stepwise main-effects"
3.69222775059699e-06,1,0.940928270042194,"Model 2: Stepwise main-effects"
1.37137468996664e-05,1,0.936708860759494,"Model 2: Stepwise main-effects"
1.38761049421477e-05,1,0.932489451476793,"Model 2: Stepwise main-effects"
1.41990087679429e-05,1,0.928270042194093,"Model 2: Stepwise main-effects"
1.42803835361887e-05,1,0.924050632911392,"Model 2: Stepwise main-effects"
1.85350462591113e-05,1,0.919831223628692,"Model 2: Stepwise main-effects"
2.03978508179961e-05,1,0.915611814345992,"Model 2: Stepwise main-effects"
2.29706943556627e-05,1,0.911392405063291,"Model 2: Stepwise main-effects"
2.91909473061641e-05,1,0.907172995780591,"Model 2: Stepwise main-effects"
3.03953370935706e-05,1,0.90295358649789,"Model 2: Stepwise main-effects"
3.43690871394941e-05,1,0.89873417721519,"Model 2: Stepwise main-effects"
3.76782208986617e-05,1,0.894514767932489,"Model 2: Stepwise main-effects"
4.26389778841813e-05,1,0.890295358649789,"Model 2: Stepwise main-effects"
4.39816230368186e-05,1,0.886075949367089,"Model 2: Stepwise main-effects"
4.64698162590831e-05,1,0.881856540084388,"Model 2: Stepwise main-effects"
5.10474169183285e-05,1,0.877637130801688,"Model 2: Stepwise main-effects"
5.21596838940732e-05,1,0.873417721518987,"Model 2: Stepwise main-effects"
6.03248990707911e-05,1,0.869198312236287,"Model 2: Stepwise main-effects"
0.000111797063399312,1,0.864978902953586,"Model 2: Stepwise main-effects"
0.000125521581020023,1,0.860759493670886,"Model 2: Stepwise main-effects"
0.000127171853589509,1,0.856540084388186,"Model 2: Stepwise main-effects"
0.000179120823267212,1,0.852320675105485,"Model 2: Stepwise main-effects"
0.000236473731768229,1,0.848101265822785,"Model 2: Stepwise main-effects"
0.000271197556446624,1,0.843881856540084,"Model 2: Stepwise main-effects"
0.000293385875974996,1,0.839662447257384,"Model 2: Stepwise main-effects"
0.000353357484423449,1,0.835443037974684,"Model 2: Stepwise main-effects"
0.000353879429363699,1,0.831223628691983,"Model 2: Stepwise main-effects"
0.000391094016449546,1,0.827004219409283,"Model 2: Stepwise main-effects"
0.000447008643042123,1,0.822784810126582,"Model 2: Stepwise main-effects"
0.000528825865948647,1,0.818565400843882,"Model 2: Stepwise main-effects"
0.000545647594105655,1,0.814345991561181,"Model 2: Stepwise main-effects"
0.00056710193214622,1,0.810126582278481,"Model 2: Stepwise main-effects"
0.000574298972108225,1,0.805907172995781,"Model 2: Stepwise main-effects"
0.000583235146146189,1,0.80168776371308,"Model 2: Stepwise main-effects"
0.000600806018225864,1,0.79746835443038,"Model 2: Stepwise main-effects"
0.000674504580865235,1,0.793248945147679,"Model 2: Stepwise main-effects"
0.000739365743795145,1,0.789029535864979,"Model 2: Stepwise main-effects"
0.000852246943455187,1,0.784810126582278,"Model 2: Stepwise main-effects"
0.000880441052287852,1,0.780590717299578,"Model 2: Stepwise main-effects"
0.000881086527337936,1,0.776371308016878,"Model 2: Stepwise main-effects"
0.00114321519306329,1,0.772151898734177,"Model 2: Stepwise main-effects"
0.00117016771099681,1,0.767932489451477,"Model 2: Stepwise main-effects"
0.00118612714197521,1,0.763713080168776,"Model 2: Stepwise main-effects"
0.00124357845870049,1,0.759493670886076,"Model 2: Stepwise main-effects"
0.00127426830356792,1,0.755274261603376,"Model 2: Stepwise main-effects"
0.0012788341100564,1,0.751054852320675,"Model 2: Stepwise main-effects"
0.00129252480703903,1,0.746835443037975,"Model 2: Stepwise main-effects"
0.00131275038651556,1,0.742616033755274,"Model 2: Stepwise main-effects"
0.00142616825009982,1,0.738396624472574,"Model 2: Stepwise main-effects"
0.00153744227403786,1,0.734177215189873,"Model 2: Stepwise main-effects"
0.00154048445153945,1,0.729957805907173,"Model 2: Stepwise main-effects"
0.00162498152564546,1,0.725738396624473,"Model 2: Stepwise main-effects"
0.00172542827873516,1,0.721518987341772,"Model 2: Stepwise main-effects"
0.00184673123354404,1,0.717299578059072,"Model 2: Stepwise main-effects"
0.00184731691263211,1,0.713080168776371,"Model 2: Stepwise main-effects"
0.00187946570543805,1,0.708860759493671,"Model 2: Stepwise main-effects"
0.00194728146830574,1,0.704641350210971,"Model 2: Stepwise main-effects"
0.00200259587207787,1,0.70042194092827,"Model 2: Stepwise main-effects"
0.00218987403115414,1,0.69620253164557,"Model 2: Stepwise main-effects"
0.00227789686734238,1,0.691983122362869,"Model 2: Stepwise main-effects"
0.00241966473818933,1,0.687763713080169,"Model 2: Stepwise main-effects"
0.00251444143634494,1,0.683544303797468,"Model 2: Stepwise main-effects"
0.00270502795628589,1,0.679324894514768,"Model 2: Stepwise main-effects"
0.00273004265185345,1,0.675105485232067,"Model 2: Stepwise main-effects"
0.00284547630593631,1,0.670886075949367,"Model 2: Stepwise main-effects"
0.00289409564168428,1,0.666666666666667,"Model 2: Stepwise main-effects"
0.00311511024600983,0.995633187772926,0.666666666666667,"Model 2: Stepwise main-effects"
0.00320651549286292,0.995633187772926,0.662447257383966,"Model 2: Stepwise main-effects"
0.00326514431188926,0.995633187772926,0.658227848101266,"Model 2: Stepwise main-effects"
0.00336048005591004,0.995633187772926,0.654008438818565,"Model 2: Stepwise main-effects"
0.00352811796581549,0.995633187772926,0.649789029535865,"Model 2: Stepwise main-effects"
0.00356619649022549,0.995633187772926,0.645569620253165,"Model 2: Stepwise main-effects"
0.00370339865425206,0.995633187772926,0.641350210970464,"Model 2: Stepwise main-effects"
0.0037258947236637,0.995633187772926,0.637130801687764,"Model 2: Stepwise main-effects"
0.00375048321071868,0.995633187772926,0.632911392405063,"Model 2: Stepwise main-effects"
0.0039533368900969,0.995633187772926,0.628691983122363,"Model 2: Stepwise main-effects"
0.00410724304462243,0.995633187772926,0.624472573839662,"Model 2: Stepwise main-effects"
0.00416350671555265,0.995633187772926,0.620253164556962,"Model 2: Stepwise main-effects"
0.00420517756592567,0.995633187772926,0.616033755274262,"Model 2: Stepwise main-effects"
0.00435118510328414,0.995633187772926,0.611814345991561,"Model 2: Stepwise main-effects"
0.00436382714377626,0.995633187772926,0.607594936708861,"Model 2: Stepwise main-effects"
0.00443320717912939,0.995633187772926,0.60337552742616,"Model 2: Stepwise main-effects"
0.00454792615149174,0.995633187772926,0.59915611814346,"Model 2: Stepwise main-effects"
0.00455246204043337,0.995633187772926,0.594936708860759,"Model 2: Stepwise main-effects"
0.00485500837680007,0.995633187772926,0.590717299578059,"Model 2: Stepwise main-effects"
0.00487889340982279,0.995633187772926,0.586497890295359,"Model 2: Stepwise main-effects"
0.0049853727143544,0.995633187772926,0.582278481012658,"Model 2: Stepwise main-effects"
0.00513959471416189,0.995633187772926,0.578059071729958,"Model 2: Stepwise main-effects"
0.00525891836191302,0.995633187772926,0.573839662447257,"Model 2: Stepwise main-effects"
0.00540198784745464,0.995633187772926,0.569620253164557,"Model 2: Stepwise main-effects"
0.00619674958112708,0.995633187772926,0.565400843881857,"Model 2: Stepwise main-effects"
0.00700203642898258,0.995633187772926,0.561181434599156,"Model 2: Stepwise main-effects"
0.00747935402031068,0.995633187772926,0.556962025316456,"Model 2: Stepwise main-effects"
0.00809160401345973,0.995633187772926,0.552742616033755,"Model 2: Stepwise main-effects"
0.00815881330909547,0.995633187772926,0.548523206751055,"Model 2: Stepwise main-effects"
0.00829092351771546,0.995633187772926,0.544303797468354,"Model 2: Stepwise main-effects"
0.00847614140086998,0.995633187772926,0.540084388185654,"Model 2: Stepwise main-effects"
0.00858005640739662,0.995633187772926,0.535864978902954,"Model 2: Stepwise main-effects"
0.00880734023119802,0.995633187772926,0.531645569620253,"Model 2: Stepwise main-effects"
0.00928216615426283,0.995633187772926,0.527426160337553,"Model 2: Stepwise main-effects"
0.00931789315975835,0.995633187772926,0.523206751054852,"Model 2: Stepwise main-effects"
0.00998493391331064,0.995633187772926,0.518987341772152,"Model 2: Stepwise main-effects"
0.0101576664890144,0.995633187772926,0.514767932489452,"Model 2: Stepwise main-effects"
0.0111417553578212,0.995633187772926,0.510548523206751,"Model 2: Stepwise main-effects"
0.0112524014073108,0.995633187772926,0.506329113924051,"Model 2: Stepwise main-effects"
0.0118803453958926,0.995633187772926,0.50210970464135,"Model 2: Stepwise main-effects"
0.0134629194321271,0.991266375545852,0.50210970464135,"Model 2: Stepwise main-effects"
0.0149779544385126,0.991266375545852,0.49789029535865,"Model 2: Stepwise main-effects"
0.0153201985756731,0.991266375545852,0.493670886075949,"Model 2: Stepwise main-effects"
0.0163987680385576,0.991266375545852,0.489451476793249,"Model 2: Stepwise main-effects"
0.0178833294318899,0.991266375545852,0.485232067510549,"Model 2: Stepwise main-effects"
0.0197615489554425,0.991266375545852,0.481012658227848,"Model 2: Stepwise main-effects"
0.0198117421602415,0.991266375545852,0.476793248945148,"Model 2: Stepwise main-effects"
0.0199149395790602,0.991266375545852,0.472573839662447,"Model 2: Stepwise main-effects"
0.0202246293506047,0.991266375545852,0.468354430379747,"Model 2: Stepwise main-effects"
0.0216563633110603,0.991266375545852,0.464135021097046,"Model 2: Stepwise main-effects"
0.0226132402534125,0.991266375545852,0.459915611814346,"Model 2: Stepwise main-effects"
0.0241296591044343,0.991266375545852,0.455696202531646,"Model 2: Stepwise main-effects"
0.0247308352333462,0.991266375545852,0.451476793248945,"Model 2: Stepwise main-effects"
0.029262840273039,0.991266375545852,0.447257383966245,"Model 2: Stepwise main-effects"
0.0398502489552092,0.991266375545852,0.443037974683544,"Model 2: Stepwise main-effects"
0.0442738631657679,0.991266375545852,0.438818565400844,"Model 2: Stepwise main-effects"
0.0488586257509458,0.991266375545852,0.434599156118143,"Model 2: Stepwise main-effects"
0.0493096490802321,0.991266375545852,0.430379746835443,"Model 2: Stepwise main-effects"
0.0494019869014084,0.991266375545852,0.426160337552743,"Model 2: Stepwise main-effects"
0.0509581552596066,0.986899563318777,0.426160337552743,"Model 2: Stepwise main-effects"
0.0551079681136722,0.986899563318777,0.421940928270042,"Model 2: Stepwise main-effects"
0.06485499473115,0.986899563318777,0.417721518987342,"Model 2: Stepwise main-effects"
0.0659074049923802,0.982532751091703,0.417721518987342,"Model 2: Stepwise main-effects"
0.0666514561862057,0.982532751091703,0.413502109704641,"Model 2: Stepwise main-effects"
0.076410908208798,0.982532751091703,0.409282700421941,"Model 2: Stepwise main-effects"
0.0788452563444848,0.982532751091703,0.40506329113924,"Model 2: Stepwise main-effects"
0.0804900746859378,0.982532751091703,0.40084388185654,"Model 2: Stepwise main-effects"
0.0806138987753189,0.982532751091703,0.39662447257384,"Model 2: Stepwise main-effects"
0.0830252581328515,0.982532751091703,0.392405063291139,"Model 2: Stepwise main-effects"
0.0868925632011954,0.982532751091703,0.388185654008439,"Model 2: Stepwise main-effects"
0.0881205883891796,0.982532751091703,0.383966244725738,"Model 2: Stepwise main-effects"
0.0887877133613254,0.982532751091703,0.379746835443038,"Model 2: Stepwise main-effects"
0.0916784085783829,0.982532751091703,0.375527426160338,"Model 2: Stepwise main-effects"
0.0917599011700939,0.982532751091703,0.371308016877637,"Model 2: Stepwise main-effects"
0.0945124144028429,0.982532751091703,0.367088607594937,"Model 2: Stepwise main-effects"
0.094954808313847,0.978165938864629,0.367088607594937,"Model 2: Stepwise main-effects"
0.0971055363319497,0.978165938864629,0.362869198312236,"Model 2: Stepwise main-effects"
0.0986766766764344,0.978165938864629,0.358649789029536,"Model 2: Stepwise main-effects"
0.0997329831621929,0.978165938864629,0.354430379746835,"Model 2: Stepwise main-effects"
0.100552906646301,0.978165938864629,0.350210970464135,"Model 2: Stepwise main-effects"
0.105489182857369,0.978165938864629,0.345991561181435,"Model 2: Stepwise main-effects"
0.105621851955261,0.978165938864629,0.341772151898734,"Model 2: Stepwise main-effects"
0.105679775027453,0.978165938864629,0.337552742616034,"Model 2: Stepwise main-effects"
0.108722977783646,0.978165938864629,0.333333333333333,"Model 2: Stepwise main-effects"
0.11117116023699,0.978165938864629,0.329113924050633,"Model 2: Stepwise main-effects"
0.121496759034578,0.978165938864629,0.324894514767932,"Model 2: Stepwise main-effects"
0.126216420070647,0.978165938864629,0.320675105485232,"Model 2: Stepwise main-effects"
0.134043510650307,0.978165938864629,0.316455696202532,"Model 2: Stepwise main-effects"
0.136600523984613,0.978165938864629,0.312236286919831,"Model 2: Stepwise main-effects"
0.139407766133221,0.978165938864629,0.308016877637131,"Model 2: Stepwise main-effects"
0.145457297981378,0.978165938864629,0.30379746835443,"Model 2: Stepwise main-effects"
0.149827633170492,0.978165938864629,0.29957805907173,"Model 2: Stepwise main-effects"
0.152669735611339,0.978165938864629,0.29535864978903,"Model 2: Stepwise main-effects"
0.158524425267996,0.978165938864629,0.291139240506329,"Model 2: Stepwise main-effects"
0.16401748980182,0.973799126637555,0.291139240506329,"Model 2: Stepwise main-effects"
0.170885496967933,0.973799126637555,0.286919831223629,"Model 2: Stepwise main-effects"
0.171758426047109,0.96943231441048,0.286919831223629,"Model 2: Stepwise main-effects"
0.175152015771556,0.96943231441048,0.282700421940928,"Model 2: Stepwise main-effects"
0.178129996201787,0.96943231441048,0.278481012658228,"Model 2: Stepwise main-effects"
0.181479515766227,0.96943231441048,0.274261603375527,"Model 2: Stepwise main-effects"
0.1851455901562,0.96943231441048,0.270042194092827,"Model 2: Stepwise main-effects"
0.186348327399801,0.96943231441048,0.265822784810127,"Model 2: Stepwise main-effects"
0.206793223011906,0.96943231441048,0.261603375527426,"Model 2: Stepwise main-effects"
0.215191548701482,0.96943231441048,0.257383966244726,"Model 2: Stepwise main-effects"
0.221931139314131,0.96943231441048,0.253164556962025,"Model 2: Stepwise main-effects"
0.223911011899211,0.96943231441048,0.248945147679325,"Model 2: Stepwise main-effects"
0.22825984000528,0.96943231441048,0.244725738396624,"Model 2: Stepwise main-effects"
0.234674614282045,0.96943231441048,0.240506329113924,"Model 2: Stepwise main-effects"
0.240119248301044,0.96943231441048,0.236286919831224,"Model 2: Stepwise main-effects"
0.240465029928721,0.96943231441048,0.232067510548523,"Model 2: Stepwise main-effects"
0.241216745205366,0.96943231441048,0.227848101265823,"Model 2: Stepwise main-effects"
0.244200555464464,0.965065502183406,0.227848101265823,"Model 2: Stepwise main-effects"
0.247024748209608,0.965065502183406,0.223628691983122,"Model 2: Stepwise main-effects"
0.2473909813037,0.965065502183406,0.219409282700422,"Model 2: Stepwise main-effects"
0.248146036865931,0.965065502183406,0.215189873417722,"Model 2: Stepwise main-effects"
0.24943356358546,0.965065502183406,0.210970464135021,"Model 2: Stepwise main-effects"
0.250063141262804,0.965065502183406,0.206751054852321,"Model 2: Stepwise main-effects"
0.251011121903466,0.965065502183406,0.20253164556962,"Model 2: Stepwise main-effects"
0.264140859617849,0.965065502183406,0.19831223628692,"Model 2: Stepwise main-effects"
0.271847466037994,0.965065502183406,0.194092827004219,"Model 2: Stepwise main-effects"
0.274215588271173,0.960698689956332,0.194092827004219,"Model 2: Stepwise main-effects"
0.277871518694876,0.960698689956332,0.189873417721519,"Model 2: Stepwise main-effects"
0.277944186716107,0.960698689956332,0.185654008438819,"Model 2: Stepwise main-effects"
0.280181703480048,0.960698689956332,0.181434599156118,"Model 2: Stepwise main-effects"
0.280787866625145,0.960698689956332,0.177215189873418,"Model 2: Stepwise main-effects"
0.282954015776611,0.956331877729258,0.177215189873418,"Model 2: Stepwise main-effects"
0.303756157042278,0.951965065502183,0.177215189873418,"Model 2: Stepwise main-effects"
0.307279747808201,0.947598253275109,0.177215189873418,"Model 2: Stepwise main-effects"
0.312279212922139,0.947598253275109,0.172995780590717,"Model 2: Stepwise main-effects"
0.317618418656707,0.947598253275109,0.168776371308017,"Model 2: Stepwise main-effects"
0.320180064254644,0.947598253275109,0.164556962025316,"Model 2: Stepwise main-effects"
0.327250285738088,0.943231441048035,0.164556962025316,"Model 2: Stepwise main-effects"
0.331396912759447,0.943231441048035,0.160337552742616,"Model 2: Stepwise main-effects"
0.33213348020608,0.943231441048035,0.156118143459916,"Model 2: Stepwise main-effects"
0.332320320507803,0.943231441048035,0.151898734177215,"Model 2: Stepwise main-effects"
0.34224235676868,0.943231441048035,0.147679324894515,"Model 2: Stepwise main-effects"
0.349332301013027,0.938864628820961,0.147679324894515,"Model 2: Stepwise main-effects"
0.35223143135234,0.938864628820961,0.143459915611814,"Model 2: Stepwise main-effects"
0.352883673385944,0.938864628820961,0.139240506329114,"Model 2: Stepwise main-effects"
0.354905172916405,0.934497816593886,0.139240506329114,"Model 2: Stepwise main-effects"
0.35492447341881,0.934497816593886,0.135021097046413,"Model 2: Stepwise main-effects"
0.363480304323551,0.934497816593886,0.130801687763713,"Model 2: Stepwise main-effects"
0.365498494399808,0.934497816593886,0.126582278481013,"Model 2: Stepwise main-effects"
0.366825951457392,0.930131004366812,0.126582278481013,"Model 2: Stepwise main-effects"
0.383500358571959,0.930131004366812,0.122362869198312,"Model 2: Stepwise main-effects"
0.391518530994125,0.930131004366812,0.118143459915612,"Model 2: Stepwise main-effects"
0.406155032091707,0.930131004366812,0.113924050632911,"Model 2: Stepwise main-effects"
0.410592041875019,0.925764192139738,0.113924050632911,"Model 2: Stepwise main-effects"
0.413834367253181,0.925764192139738,0.109704641350211,"Model 2: Stepwise main-effects"
0.413843624562534,0.925764192139738,0.105485232067511,"Model 2: Stepwise main-effects"
0.424427499075041,0.925764192139738,0.10126582278481,"Model 2: Stepwise main-effects"
0.428444578676548,0.921397379912664,0.10126582278481,"Model 2: Stepwise main-effects"
0.429744601457331,0.921397379912664,0.0970464135021097,"Model 2: Stepwise main-effects"
0.430823742275863,0.91703056768559,0.0970464135021097,"Model 2: Stepwise main-effects"
0.436598393653631,0.91703056768559,0.0928270042194093,"Model 2: Stepwise main-effects"
0.44488009497026,0.91703056768559,0.0886075949367089,"Model 2: Stepwise main-effects"
0.450647157844879,0.912663755458515,0.0886075949367089,"Model 2: Stepwise main-effects"
0.458679589001328,0.912663755458515,0.0843881856540084,"Model 2: Stepwise main-effects"
0.484094201572288,0.912663755458515,0.080168776371308,"Model 2: Stepwise main-effects"
0.496961695669976,0.908296943231441,0.080168776371308,"Model 2: Stepwise main-effects"
0.507563052734839,0.903930131004367,0.080168776371308,"Model 2: Stepwise main-effects"
0.519164900977376,0.899563318777293,0.080168776371308,"Model 2: Stepwise main-effects"
0.520372457176045,0.895196506550218,0.080168776371308,"Model 2: Stepwise main-effects"
0.537985789518827,0.895196506550218,0.0759493670886076,"Model 2: Stepwise main-effects"
0.540205788904537,0.890829694323144,0.0759493670886076,"Model 2: Stepwise main-effects"
0.543935658387223,0.890829694323144,0.0717299578059072,"Model 2: Stepwise main-effects"
0.549946244348567,0.890829694323144,0.0675105485232067,"Model 2: Stepwise main-effects"
0.551307542876821,0.890829694323144,0.0632911392405063,"Model 2: Stepwise main-effects"
0.551531956273065,0.88646288209607,0.0632911392405063,"Model 2: Stepwise main-effects"
0.552509406036903,0.882096069868996,0.0632911392405063,"Model 2: Stepwise main-effects"
0.558177636263802,0.882096069868996,0.0590717299578059,"Model 2: Stepwise main-effects"
0.558563695189972,0.877729257641921,0.0590717299578059,"Model 2: Stepwise main-effects"
0.569250164842951,0.873362445414847,0.0590717299578059,"Model 2: Stepwise main-effects"
0.575184687832805,0.873362445414847,0.0548523206751055,"Model 2: Stepwise main-effects"
0.579623398456127,0.868995633187773,0.0548523206751055,"Model 2: Stepwise main-effects"
0.585147608876079,0.868995633187773,0.0506329113924051,"Model 2: Stepwise main-effects"
0.585906004716878,0.864628820960699,0.0506329113924051,"Model 2: Stepwise main-effects"
0.590967763255166,0.864628820960699,0.0464135021097046,"Model 2: Stepwise main-effects"
0.600523715545656,0.860262008733624,0.0464135021097046,"Model 2: Stepwise main-effects"
0.600578422644214,0.85589519650655,0.0464135021097046,"Model 2: Stepwise main-effects"
0.608981540595024,0.851528384279476,0.0464135021097046,"Model 2: Stepwise main-effects"
0.620565579267062,0.851528384279476,0.0421940928270042,"Model 2: Stepwise main-effects"
0.624564468086967,0.851528384279476,0.0379746835443038,"Model 2: Stepwise main-effects"
0.632487523407111,0.847161572052402,0.0379746835443038,"Model 2: Stepwise main-effects"
0.63673674267108,0.842794759825327,0.0379746835443038,"Model 2: Stepwise main-effects"
0.638197776205516,0.838427947598253,0.0379746835443038,"Model 2: Stepwise main-effects"
0.641488124151457,0.834061135371179,0.0379746835443038,"Model 2: Stepwise main-effects"
0.653719551591298,0.829694323144105,0.0379746835443038,"Model 2: Stepwise main-effects"
0.65975859079916,0.825327510917031,0.0379746835443038,"Model 2: Stepwise main-effects"
0.670133850365634,0.820960698689956,0.0379746835443038,"Model 2: Stepwise main-effects"
0.677044612320174,0.820960698689956,0.0337552742616034,"Model 2: Stepwise main-effects"
0.691177976373014,0.816593886462882,0.0337552742616034,"Model 2: Stepwise main-effects"
0.694669269846501,0.812227074235808,0.0337552742616034,"Model 2: Stepwise main-effects"
0.695995508467175,0.807860262008734,0.0337552742616034,"Model 2: Stepwise main-effects"
0.698565814692742,0.803493449781659,0.0337552742616034,"Model 2: Stepwise main-effects"
0.702379228840366,0.803493449781659,0.029535864978903,"Model 2: Stepwise main-effects"
0.704806664948593,0.799126637554585,0.029535864978903,"Model 2: Stepwise main-effects"
0.711511911287501,0.794759825327511,0.029535864978903,"Model 2: Stepwise main-effects"
0.712111652400718,0.790393013100437,0.029535864978903,"Model 2: Stepwise main-effects"
0.713201283343029,0.790393013100437,0.0253164556962025,"Model 2: Stepwise main-effects"
0.716637664576913,0.786026200873362,0.0253164556962025,"Model 2: Stepwise main-effects"
0.721446869873287,0.781659388646288,0.0253164556962025,"Model 2: Stepwise main-effects"
